,Employee_ID,Age,Critical_Job_Role,Risk_of_Loss,Impact_of_Loss,Future_Leader,Gender,Generation,Managerial_Employee,Minority,Organization_Tenure_Months,Salary,Employment_Type,Employment_Type_2,High_Potential,TimeInPrevPositionMonth,Current Functional Area,Current Job Level,Current Career Path,Current Performance Rating,Current Region,Current Country,CurCountryLat,CurCountryLon,Promotion within last 3 years,Changed Position within last 2 years,Change in Performance Rating,FunctionalAreaChangeType,JobLevelChangeType,Flight_Risk,age_binned,tenure_binned,salary_binned,Previous Functional Area,Previous Job Level,Previous Career Path,Previous Performance Rating,Previous Country,PrevCountryLat,PrevCountryLon,Previous Region,Previous Functional Area_new,Previous Job Level_new,Previous Career Path_new,Previous Performance Rating_new,Previous Country_new
5190,15633,49,Yes,Medium,High,Yes,Female,Generation X,Non-Managerial,Minority,72,50000,Full-Time,Temporary,No,7,Support,4 - Expert / Manager,Project / Management,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,9,4,3,Marketing,2 - Specialist,Functional,3 - Meets Expectations,South Africa,-28.816623999999997,24.991639000000003,EMEA,1,1,1,2,45
16428,27562,20,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,65000,Full-Time,Regular,No,0,Service,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
12597,23506,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,19,R&D,5 - Senior Expert / Senior Manager,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,No,3 - Decreasing,Intra-Functional Move,Promotion,No,1,1,4,R&D,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,3,1,4,17
11602,22461,27,Yes,Low,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,24,40000,Full-Time,Regular,No,29,R&D,3 - Senior,Functional,5 - Consistently Exceeds Expectations,APJ,China,35.000074,104.999927,Yes,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,3,3,2,R&D,3 - Senior,Functional,4 - Exceeds Expectations,China,35.000074,104.999927,APJ,2,2,1,3,8
11459,22316,45,Yes,Low,Medium,Yes,Female,Generation X,Managerial,Non-Minority,196,120000,Full-Time,Temporary,No,32,Sales,3 - Senior,Functional,3 - Meets Expectations,EMEA,Netherlands,52.237989,5.534607,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,8,5,6,Sales,3 - Senior,Functional,3 - Meets Expectations,Netherlands,52.237989,5.534607,EMEA,3,2,1,2,29
17215,29081,19,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,0,Sales,3 - Senior,Functional,4 - Exceeds Expectations,APJ,Singapore,1.290475,103.852036,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,1,1,4,Sales,3 - Senior,Functional,3 - Meets Expectations,Singapore,1.290475,103.852036,APJ,3,2,1,2,42
6302,16842,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,Yes,2,Marketing,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Ireland,52.865196,-7.97946,No,No,0 - Not available,External Hire,External Hire,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
13005,23936,34,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Minority,24,50000,Full-Time,Regular,No,18,Marketing,4 - Expert / Manager,Project / Management,5 - Consistently Exceeds Expectations,Americas,USA,39.78373,-100.445882,Yes,Yes,1 - Increasing,Cross-Functional Move,Same Level,No,5,3,3,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,3,3,2,2,54
11286,22120,27,Yes,High,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,48,30000,Full-Time,Regular,No,33,R&D,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,3,4,2,R&D,3 - Senior,Functional,4 - Exceeds Expectations,India,22.351115,78.667743,APJ,2,2,1,3,20
10130,20907,22,No,Medium,Medium,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,30000,Full-Time,Temporary,No,40,R&D,3 - Senior,Functional,3 - Meets Expectations,Americas,Colombia,2.889443,-73.78389200000001,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,2,R&D,3 - Senior,Functional,3 - Meets Expectations,Colombia,2.889443,-73.78389200000001,Americas,2,2,1,2,9
3976,14221,31,Yes,High,Low,Yes,Female,Generation Y,Non-Managerial,Non-Minority,24,40000,Full-Time,Temporary,No,5,Service,3 - Senior,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,No,4,3,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1877,11995,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,2,R&D,3 - Senior,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,No change,No change,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
3618,13823,32,Yes,Low,Low,Yes,Female,Generation Y,Non-Managerial,Non-Minority,96,70000,Full-Time,Regular,No,5,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,No,4,5,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
698,10829,20,Yes,High,Low,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,40000,Full-Time,Regular,No,3,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,No,1,1,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
10172,20950,29,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,72,50000,Full-Time,Regular,No,40,Marketing,3 - Senior,Functional,4 - Exceeds Expectations,EMEA,Italy,42.638426,12.674297,No,Yes,2 - Constant,Cross-Functional Move,Demotion,No,4,4,3,Support,5 - Senior Expert / Senior Manager,Functional,4 - Exceeds Expectations,Italy,42.638426,12.674297,EMEA,5,4,1,3,24
984,11152,20,No,Medium,Medium,No,Male,Generation Z,Non-Managerial,Non-Minority,2,50000,Full-Time,Regular,No,3,Sales,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Spain,40.002803,-4.003104,No,No,0 - Not available,No change,No change,No,1,1,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
15068,26100,28,Yes,Low,Low,Yes,Male,Generation Y,Non-Managerial,Non-Minority,60,40000,Full-Time,Regular,No,24,R&D,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,3,4,2,R&D,3 - Senior,Functional,4 - Exceeds Expectations,India,22.351115,78.667743,APJ,2,2,1,3,20
243,10293,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,5,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,4,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,3,1,3,17
3550,13742,32,No,Low,Low,No,Male,Generation Y,Non-Managerial,Non-Minority,108,30000,Full-Time,Regular,No,5,Service,4 - Expert / Manager,Project / Management,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,No,4,5,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1711,11826,47,No,Medium,Medium,No,Female,Generation X,Non-Managerial,Non-Minority,96,70000,Full-Time,Regular,No,2,Marketing,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,8,5,4,R&D,2 - Specialist,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,2,1,1,2,17
8372,19001,27,Yes,Unallocated,Unallocated,Yes,Female,Generation Y,Non-Managerial,Non-Minority,2,40000,Full-Time,Regular,No,52,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,3,1,2,R&D,4 - Expert / Manager,Project / Management,3 - Meets Expectations,India,22.351115,78.667743,APJ,2,3,2,2,20
3245,13394,25,Yes,High,High,Yes,Female,Generation Y,Managerial,Non-Minority,148,120000,Full-Time,Regular,No,5,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,No,2,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
9717,20462,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,51,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,1,1,4,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,3,3,2,2,17
13130,24075,34,Yes,Low,Low,Yes,Female,Generation Y,Non-Managerial,Non-Minority,36,40000,Full-Time,Regular,No,18,Sales,4 - Expert / Manager,Project / Management,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,3 - Decreasing,Cross-Functional Move,Same Level,No,5,3,2,R&D,4 - Expert / Manager,Project / Management,5 - Consistently Exceeds Expectations,USA,39.78373,-100.445882,Americas,2,3,2,4,54
16661,27795,20,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,9,65000,Full-Time,Temporary,No,0,Support,5 - Senior Expert / Senior Manager,Project / Management,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,1,1,4,R&D,5 - Senior Expert / Senior Manager,Project / Management,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,4,2,3,17
4732,15090,36,Yes,Low,High,Yes,Male,Generation X,Managerial,Minority,108,120000,Full-Time,Regular,No,6,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,No,0 - Not available,External Hire,External Hire,No,5,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
5285,15740,40,No,Unallocated,Unallocated,No,Female,Generation X,Managerial,Non-Minority,20,120000,Full-Time,Regular,No,7,F&A. HR. Administration,1 - Associate,Functional,3 - Meets Expectations,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,No change,No change,No,6,2,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
14192,25183,24,Yes,Low,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,24,40000,Full-Time,Regular,No,36,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,2,3,2,Support,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,5,3,1,3,17
13720,24705,49,No,Unallocated,Unallocated,No,Female,Generation X,Managerial,Non-Minority,72,120000,Full-Time,Regular,No,60,Support,3 - Senior,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,Yes,No,3 - Decreasing,Cross-Functional Move,Promotion,No,9,4,6,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,India,22.351115,78.667743,APJ,2,1,1,3,20
2007,12131,27,No,Low,High,No,Male,Generation Y,Non-Managerial,Non-Minority,24,40000,Full-Time,Regular,No,3,Service,2 - Specialist,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,External Hire,External Hire,No,3,3,2,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
13422,24388,49,Yes,High,High,Yes,Male,Generation X,Managerial,Non-Minority,48,85000,Full-Time,Regular,No,15,Support,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,9,4,5,R&D,4 - Expert / Manager,Project / Management,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,3,2,3,17
16632,27766,20,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,5,65000,Part-Time,Temporary,No,0,Service,1 - Associate,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
13014,23945,30,Yes,Low,Unallocated,Yes,Male,Generation Y,Non-Managerial,Non-Minority,72,50000,Full-Time,Regular,Yes,18,R&D,3 - Senior,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,4,4,3,Service,2 - Specialist,Functional,3 - Meets Expectations,India,22.351115,78.667743,APJ,4,1,1,2,20
5221,15664,20,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,15,65000,Full-Time,Temporary,No,7,Support,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,1,2,4,Marketing,3 - Senior,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,1,2,1,2,17
535,10643,39,Yes,Unallocated,Unallocated,Yes,Female,Generation X,Non-Managerial,Non-Minority,108,50000,Full-Time,Regular,No,7,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,No,6,5,3,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
11191,22019,28,Yes,High,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,48,30000,Full-Time,Regular,No,33,Support,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,1 - Increasing,Cross-Functional Move,Promotion,No,3,4,2,Service,2 - Specialist,Functional,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,4,1,1,3,17
12060,22937,23,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,9,65000,Full-Time,Regular,No,26,R&D,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,2,1,4,R&D,3 - Senior,Functional,5 - Consistently Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,2,1,4,17
9121,19813,47,Yes,Low,Medium,Yes,Female,Generation X,Non-Managerial,Non-Minority,204,40000,Full-Time,Regular,No,52,Sales,4 - Expert / Manager,Project / Management,0 - No performance Measurement,EMEA,South Africa,-28.816623999999997,24.991639000000003,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,8,5,2,Marketing,2 - Specialist,Functional,3 - Meets Expectations,South Africa,-28.816623999999997,24.991639000000003,EMEA,1,1,1,2,45
5546,16021,18,Yes,High,High,Yes,Male,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,7,Service,4 - Expert / Manager,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
17005,28871,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,0,Service,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,1,1,4,Service,4 - Expert / Manager,Functional,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,4,3,1,2,54
13108,24053,50,No,Medium,Medium,No,Male,Late Boomers,Non-Managerial,Non-Minority,148,30000,Full-Time,Regular,No,18,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,Americas,Canada,61.066692,-107.991707,No,No,3 - Decreasing,Cross-Functional Move,Same Level,No,9,5,2,R&D,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,Canada,61.066692,-107.991707,Americas,2,3,1,4,6
16555,27689,20,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,5,65000,Part-Time,Regular,No,0,Service,4 - Expert / Manager,Project / Management,1 - Does Not Meet Expectations,EMEA,Slovakia,48.741152,19.452865,No,No,0 - Not available,External Hire,External Hire,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
1864,11982,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,2,Marketing,4 - Expert / Manager,Project / Management,2 - Partially Meets Expectations,APJ,Japan,36.574844,139.239418,No,No,0 - Not available,No change,No change,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
14467,25459,23,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,9,65000,Full-Time,Regular,No,36,R&D,3 - Senior,Functional,3 - Meets Expectations,APJ,China,35.000074,104.999927,No,No,3 - Decreasing,Intra-Functional Move,Same Level,No,2,1,4,R&D,3 - Senior,Functional,4 - Exceeds Expectations,China,35.000074,104.999927,APJ,2,2,1,3,8
9945,20713,30,No,Unallocated,Unallocated,No,Female,Generation Y,Non-Managerial,Non-Minority,48,70000,Full-Time,Regular,No,51,Support,2 - Specialist,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Cross-Functional Move,Same Level,No,4,4,4,R&D,2 - Specialist,Functional,3 - Meets Expectations,India,22.351115,78.667743,APJ,2,1,1,2,20
13861,24852,49,No,Low,Low,No,Female,Generation X,Managerial,Non-Minority,60,85000,Full-Time,Regular,No,36,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,Cross-Functional Move,Same Level,No,9,4,5,Support,3 - Senior,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,5,2,1,2,17
3853,14078,45,Yes,Unallocated,Unallocated,Yes,Female,Late Boomers,Managerial,Non-Minority,204,120000,Full-Time,Regular,No,5,R&D,4 - Expert / Manager,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,External Hire,External Hire,No,8,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
16581,27715,20,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,5,65000,Part-Time,Regular,No,0,Sales,2 - Specialist,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,External Hire,External Hire,No,1,1,4,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
11667,22526,22,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,9,65000,Full-Time,Regular,No,29,Service,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,Yes,1 - Increasing,Intra-Functional Move,Promotion,No,1,1,4,Service,2 - Specialist,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,4,1,1,2,17
13424,24390,47,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Non-Minority,15,30000,Full-Time,Regular,Yes,15,Support,3 - Senior,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,Yes,No,3 - Decreasing,Cross-Functional Move,Promotion,No,8,2,2,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,1,1,3,17
12823,23739,28,Yes,High,High,Yes,Male,Generation Y,Managerial,Non-Minority,108,120000,Full-Time,Regular,No,18,R&D,3 - Senior,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,3,5,6,R&D,3 - Senior,Functional,3 - Meets Expectations,India,22.351115,78.667743,APJ,2,2,1,2,20
10680,21491,47,Yes,Low,High,Yes,Male,Generation X,Non-Managerial,Non-Minority,96,40000,Full-Time,Regular,No,36,Support,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,8,5,2,Service,1 - Associate,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,4,0,1,2,17
9704,20449,24,Yes,Low,Medium,Yes,Male,Generation Y,Non-Managerial,Non-Minority,2,50000,Full-Time,Regular,No,51,Support,4 - Expert / Manager,Functional,4 - Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,Yes,1 - Increasing,Cross-Functional Move,Same Level,No,2,1,3,Service,4 - Expert / Manager,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,4,3,1,2,17
14798,25808,29,No,Medium,Medium,Yes,Female,Generation Y,Non-Managerial,Non-Minority,15,120000,Full-Time,Regular,No,24,Service,3 - Senior,Functional,4 - Exceeds Expectations,APJ,India,22.351115,78.667743,Yes,Yes,2 - Constant,Cross-Functional Move,Promotion,No,4,2,6,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,India,22.351115,78.667743,APJ,2,1,1,3,20
15645,26751,42,Yes,Unallocated,Unallocated,Yes,Male,Generation X,Non-Managerial,Minority,144,40000,Full-Time,Regular,No,12,R&D,3 - Senior,Functional,0 - No performance Measurement,APJ,India,22.351115,78.667743,No,No,0 - Not available,Intra-Functional Move,Same Level,No,7,5,2,R&D,3 - Senior,Functional,3 - Meets Expectations,India,22.351115,78.667743,APJ,2,2,1,2,20
4214,14495,45,No,Medium,High,No,Female,Late Boomers,Non-Managerial,Minority,108,120000,Full-Time,Regular,No,6,Service,2 - Specialist,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,No,No,0 - Not available,No change,No change,No,8,5,6,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,Fresher,0,6,0,5,16
13982,24973,48,No,Low,Medium,No,Male,Generation X,Non-Managerial,Non-Minority,96,40000,Full-Time,Temporary,Yes,36,Service,3 - Senior,Functional,0 - No performance Measurement,EMEA,Germany,51.083420000000004,10.423447,Yes,No,0 - Not available,Cross-Functional Move,Promotion,No,8,5,2,Support,2 - Specialist,Functional,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,5,1,1,3,17
15660,26768,45,No,Low,Medium,No,Male,Generation X,Managerial,Non-Minority,252,85000,Full-Time,Regular,No,12,Sales,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Germany,51.083420000000004,10.423447,No,Yes,2 - Constant,Intra-Functional Move,Same Level,No,8,5,5,Sales,2 - Specialist,Functional,3 - Meets Expectations,Germany,51.083420000000004,10.423447,EMEA,3,1,1,2,17
10795,21613,44,Yes,Medium,High,Yes,Male,Generation X,Non-Managerial,Non-Minority,120,70000,Full-Time,Regular,No,36,Sales,3 - Senior,Functional,3 - Meets Expectations,APJ,Australia,-24.776108999999998,134.755,Yes,Yes,2 - Constant,Intra-Functional Move,Promotion,No,7,5,4,Sales,2 - Specialist,Functional,3 - Meets Expectations,Australia,-24.776108999999998,134.755,APJ,3,1,1,2,1
8367,18994,27,No,Low,Medium,No,Male,Generation Y,Non-Managerial,Non-Minority,60,50000,Full-Time,Regular,No,52,Service,2 - Specialist,Functional,3 - Meets Expectations,EMEA,Switzerland,46.798562,8.231974000000001,Yes,Yes,2 - Constant,Intra-Functional Move,Same Level,No,3,4,3,Service,2 - Specialist,Functional,3 - Meets Expectations,Switzerland,46.798562,8.231974000000001,EMEA,4,1,1,2,49
15730,26842,49,No,Medium,Medium,Yes,Male,Generation X,Non-Managerial,Non-Minority,180,70000,Full-Time,Regular,No,0,Marketing,4 - Expert / Manager,Functional,0 - No performance Measurement,Americas,USA,39.78373,-100.445882,No,No,0 - Not available,Cross-Functional Move,Same Level,No,9,5,4,Sales,4 - Expert / Manager,Functional,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,3,3,1,2,54
7335,17903,29,Yes,High,Medium,Yes,Female,Generation Y,Non-Managerial,Minority,60,50000,Full-Time,Regular,No,55,Support,3 - Senior,Functional,3 - Meets Expectations,EMEA,Norway,60.500021,9.099972,No,Yes,2 - Constant,Cross-Functional Move,Same Level,No,4,4,3,Service,3 - Senior,Functional,3 - Meets Expectations,Norway,60.500021,9.099972,EMEA,4,2,1,2,32
14540,25549,42,Yes,Low,Medium,Yes,Female,Generation X,Non-Managerial,Non-Minority,136,50000,Full-Time,Regular,Yes,36,Marketing,3 - Senior,Functional,0 - No performance Measurement,EMEA,Switzerland,46.798562,8.231974000000001,No,No,0 - Not available,Intra-Functional Move,Same Level,No,7,5,3,Marketing,3 - Senior,Functional,4 - Exceeds Expectations,Thailand,14.897192,100.83273,APJ,1,2,1,3,51
13696,24680,47,Yes,Low,Low,Yes,Male,Generation X,Non-Managerial,Non-Minority,96,30000,Full-Time,Regular,No,14,Service,3 - Senior,Functional,3 - Meets Expectations,APJ,India,22.351115,78.667743,Yes,No,3 - Decreasing,Cross-Functional Move,Promotion,No,8,5,2,Service,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,India,22.351115,78.667743,APJ,4,1,1,4,20
5242,15688,43,No,Low,Low,No,Male,Generation X,Non-Managerial,Non-Minority,120,50000,Part-Time,Regular,No,7,Marketing,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Americas,USA,39.78373,-100.445882,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,7,5,3,Marketing,4 - Expert / Manager,Project / Management,3 - Meets Expectations,USA,39.78373,-100.445882,Americas,1,3,2,2,54
6909,17459,30,Yes,Low,Low,Yes,Female,Generation Y,Non-Managerial,Non-Minority,36,40000,Full-Time,Regular,No,56,Support,2 - Specialist,Functional,5 - Consistently Exceeds Expectations,APJ,India,22.351115,78.667743,No,Yes,1 - Increasing,Cross-Functional Move,Same Level,No,4,3,2,R&D,2 - Specialist,Functional,4 - Exceeds Expectations,India,22.351115,78.667743,APJ,2,1,1,3,20
6939,17490,18,Yes,High,High,Yes,Female,Generation Z,Non-Managerial,Non-Minority,2,63000,Full-Time,Regular,No,55,R&D,4 - Expert / Manager,Functional,5 - Consistently Exceeds Expectations,EMEA,Germany,51.083420000000004,10.423447,No,Yes,1 - Increasing,Intra-Functional Move,Same Level,No,1,1,4,R&D,4 - Expert / Manager,Functional,4 - Exceeds Expectations,Germany,51.083420000000004,10.423447,EMEA,2,3,1,3,17
